alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time_days,cleaning_status
alert188357,txn10088357,Suspicious_Login,2025-11-04 08:13:12,False,,White thought expert arm.,,Cleaned and Validated
alert138861,txn10038861,Unusual_Time,2025-11-04 03:34:30,True,2025-11-04 03:34:30,Leg similar heart candidate value wait partner.,0.0,Cleaned and Validated
alert171487,txn10071487,Unusual_Time,,True,,Actually level discuss with.,,Cleaned and Validated
alert194215,txn10094215,Suspicious_Login,2025-11-04 15:53:18,True,2025-11-04 15:53:18,Positive laugh thank institution him summer staff.,0.0,Cleaned and Validated
alert195089,txn10095089,Unusual_Amount,2025-11-04 18:34:42,True,2025-11-04 18:34:42,Whole sport production tree short voice trip.,0.0,Cleaned and Validated
alert149956,txn10049956,Frequent_Failure,2025-11-04 21:19:36,True,2025-11-04 21:19:36,Late sea on me meet event.,0.0,Cleaned and Validated
alert162615,txn10062615,Frequent_Failure,2025-11-04 19:54:36,True,2025-11-04 19:54:36,Like her pattern cultural air least subject.,0.0,Cleaned and Validated
alert171403,txn10071403,Frequent_Failure,,True,,Friend memory base officer throughout.,,Cleaned and Validated
alert134082,txn10034082,Frequent_Failure,,True,,Occur since parent talk itself.,,Cleaned and Validated
alert195051,txn10095051,Frequent_Failure,,True,,Meeting close billion why quality.,,Cleaned and Validated
alert134591,txn10034591,Unusual_Amount,2025-11-04 11:33:30,True,2025-11-04 11:33:30,Town husband carry course local face.,0.0,Cleaned and Validated
alert165902,txn10065902,Unusual_Amount,,False,,Specific school so miss clear.,,Cleaned and Validated
alert182464,txn10082464,Unusual_Time,,True,,Clear visit cold decide send.,,Cleaned and Validated
alert140922,txn10040922,Unusual_Time,,True,,Get hair family bar past evening throw manage.,,Cleaned and Validated
alert137398,txn10037398,Unusual_Amount,,True,,Fear until seat.,,Cleaned and Validated
alert106469,txn10006469,Unusual_Amount,2025-11-04 19:00:24,True,2025-11-04 19:00:24,Same when suddenly seat perform marriage.,0.0,Cleaned and Validated
alert135107,txn10035107,Frequent_Failure,,True,,Bar option activity talk film.,,Cleaned and Validated
alert143782,txn10043782,Unusual_Time,2025-11-04 01:56:12,True,2025-11-04 01:56:12,Consumer finally along wall politics drop.,0.0,Cleaned and Validated
alert189349,txn10089349,Frequent_Failure,,True,,Child every strategy lawyer probably three.,,Cleaned and Validated
alert151386,txn10051386,Frequent_Failure,,True,,Suddenly study continue time development.,,Cleaned and Validated
alert193795,txn10093795,Suspicious_Login,,True,,Thus approach establish heart reason fast.,,Cleaned and Validated
alert129207,txn10029207,Frequent_Failure,,True,,Gun join subject major million wall PM.,,Cleaned and Validated
alert142726,txn10042726,Suspicious_Login,,True,,Direction hour seek wait finally west employee.,,Cleaned and Validated
alert168129,txn10068129,Frequent_Failure,,True,2025-11-04 06:42:06,Bank decision position concern according herself.,,Cleaned and Validated
alert102108,txn10002108,Unusual_Time,,True,,Whatever color technology.,,Cleaned and Validated
alert101888,txn10001888,Frequent_Failure,,True,,Product surface enter chance son yet water.,,Cleaned and Validated
alert168989,txn10068989,Frequent_Failure,2025-11-04 13:07:48,True,2025-11-04 06:42:06,Give past interesting billion.,,Cleaned and Validated
alert105580,txn10005580,Frequent_Failure,,True,,Tonight yes house name sound will long.,,Cleaned and Validated
alert101336,txn10001336,Unusual_Time,2025-11-04 01:24:36,True,2025-11-04 01:24:36,Politics consumer once wrong might threat.,0.0,Cleaned and Validated
alert135806,txn10035806,Suspicious_Login,,True,,Sometimes season consider finish need player.,,Cleaned and Validated
alert103570,txn10003570,Frequent_Failure,,True,,See make necessary long.,,Cleaned and Validated
alert188901,txn10088901,Suspicious_Login,2025-11-04 01:35:24,False,,Travel course power collection develop sign organization.,,Cleaned and Validated
alert155305,txn10055305,Unusual_Time,,True,,Win thing here.,,Cleaned and Validated
alert186976,txn10086976,Suspicious_Login,2025-11-04 15:03:18,True,2025-11-04 15:03:18,Night control mention somebody yes.,0.0,Cleaned and Validated
alert155885,txn10055885,Unusual_Amount,2025-11-04 09:15:18,True,2025-11-04 09:15:18,Situation stay tell example memory social high.,0.0,Cleaned and Validated
alert194757,txn10094757,Frequent_Failure,2025-11-04 13:08:42,True,2025-11-04 13:08:42,Cause throw realize brother explain.,0.0,Cleaned and Validated
alert174239,txn10074239,Frequent_Failure,2025-11-04 06:16:48,True,2025-11-04 06:16:48,Five song country analysis somebody.,0.0,Cleaned and Validated
alert158043,txn10058043,Unusual_Time,,False,,Standard share design.,,Cleaned and Validated
alert154470,txn10054470,Suspicious_Login,,True,,Picture ten here wrong approach arrive.,,Cleaned and Validated
alert195375,txn10095375,Unusual_Time,,True,2025-11-04 06:42:06,Suggest teacher of ask.,,Cleaned and Validated
alert187321,txn10087321,Suspicious_Login,2025-11-04 11:09:12,True,2025-11-04 11:09:12,Feeling these how four represent.,0.0,Cleaned and Validated
alert156723,txn10056723,Unusual_Time,,True,,Avoid throw water around address.,,Cleaned and Validated
alert112997,txn10012997,Frequent_Failure,2025-11-04 12:45:12,True,2025-11-04 06:42:06,Social recently side allow off when.,,Cleaned and Validated
alert164626,txn10064626,Frequent_Failure,,True,,Seek event position dog.,,Cleaned and Validated
alert150196,txn10050196,Suspicious_Login,2025-11-04 07:33:00,True,2025-11-04 07:33:00,Find successful fast easy.,0.0,Cleaned and Validated
alert156000,txn10056000,Frequent_Failure,,True,,Sport situation fast year media occur thing.,,Cleaned and Validated
alert152860,txn10052860,Unusual_Amount,2025-11-04 22:24:00,True,2025-11-04 22:24:00,Painting difficult start unit half defense return.,0.0,Cleaned and Validated
alert124857,txn10024857,Unusual_Amount,2025-11-04 11:08:12,True,2025-11-04 11:08:12,Husband vote statement even create ahead.,0.0,Cleaned and Validated
alert113594,txn10013594,Unusual_Time,2025-11-04 17:15:24,True,2025-11-04 17:15:24,Place high direction significant.,0.0,Cleaned and Validated
alert140554,txn10040554,Unusual_Amount,,True,,Reduce several local participant court wonder account often.,,Cleaned and Validated
alert117043,txn10017043,Suspicious_Login,,True,,Choose young keep develop know treat.,,Cleaned and Validated
alert173687,txn10073687,Suspicious_Login,2025-11-04 07:09:30,False,,Benefit analysis agency necessary.,,Cleaned and Validated
alert147155,txn10047155,Unusual_Amount,2025-11-04 21:52:24,True,2025-11-04 21:52:24,Despite stuff type stop where kid country class.,0.0,Cleaned and Validated
alert174505,txn10074505,Suspicious_Login,2025-11-04 10:37:48,True,2025-11-04 10:37:48,Impact find hour single similar feeling happen.,0.0,Cleaned and Validated
alert109035,txn10009035,Unusual_Amount,,True,,Church picture party full prevent building.,,Cleaned and Validated
alert139937,txn10039937,Suspicious_Login,,True,,Other sea none note writer.,,Cleaned and Validated
alert146579,txn10046579,Frequent_Failure,2025-11-04 18:46:06,True,2025-11-04 18:46:06,Smile only change maintain skill next throw.,0.0,Cleaned and Validated
alert137012,txn10037012,Frequent_Failure,,False,,Many ok despite church might executive do.,,Cleaned and Validated
alert148970,txn10048970,Unusual_Amount,,False,,Keep writer performance customer discuss.,,Cleaned and Validated
alert192789,txn10092789,Frequent_Failure,,True,,Indicate head lawyer deep offer structure speech.,,Cleaned and Validated
alert103329,txn10003329,Unusual_Time,,True,,North necessary job meeting paper.,,Cleaned and Validated
alert139888,txn10039888,Unusual_Amount,,True,,Carry student study young structure.,,Cleaned and Validated
alert166688,txn10066688,Unusual_Amount,,True,,Key painting cultural work shoulder market.,,Cleaned and Validated
alert178467,txn10078467,Frequent_Failure,,True,,Front activity talk every PM.,,Cleaned and Validated
alert189365,txn10089365,Frequent_Failure,,True,,Reach everybody final provide dinner until.,,Cleaned and Validated
alert184480,txn10084480,Unusual_Time,,True,,Help guy determine far need.,,Cleaned and Validated
alert109308,txn10009308,Suspicious_Login,2025-11-04 23:31:30,True,2025-11-04 23:31:30,Kid green anyone raise deal ago.,0.0,Cleaned and Validated
alert132074,txn10032074,Unusual_Time,2025-11-04 12:27:00,True,2025-11-04 12:27:00,At television cup state trip gas.,0.0,Cleaned and Validated
alert101950,txn10001950,Unusual_Amount,,True,,Risk traditional attorney expect example probably community.,,Cleaned and Validated
alert173374,txn10073374,Frequent_Failure,2025-11-04 07:16:36,True,2025-11-04 07:16:36,Still keep kid trip while keep.,0.0,Cleaned and Validated
alert140006,txn10040006,Unusual_Amount,2025-11-04 06:51:18,False,,May media audience lawyer face land brother.,,Cleaned and Validated
alert103132,txn10003132,Suspicious_Login,2025-11-04 04:40:36,False,,Environmental decade popular message remain good.,,Cleaned and Validated
alert146863,txn10046863,Suspicious_Login,,True,,Concern choose leg over wife cold national.,,Cleaned and Validated
alert166130,txn10066130,Unusual_Time,2025-11-04 19:34:24,True,2025-11-04 19:34:24,Reflect present them conference.,0.0,Cleaned and Validated
alert117663,txn10017663,Suspicious_Login,2025-11-04 11:16:36,True,2025-11-04 11:16:36,Or base community bit.,0.0,Cleaned and Validated
alert153147,txn10053147,Suspicious_Login,,True,,Know fly southern draw include.,,Cleaned and Validated
alert187679,txn10087679,Suspicious_Login,2025-11-04 15:15:00,True,2025-11-04 15:15:00,Call under step memory dream itself.,0.0,Cleaned and Validated
alert103568,txn10003568,Unusual_Amount,,False,,Threat scientist actually lawyer.,,Cleaned and Validated
alert114420,txn10014420,Unusual_Time,2025-11-04 09:15:36,True,2025-11-04 09:15:36,That within south authority understand trip recent.,0.0,Cleaned and Validated
alert102474,txn10002474,Suspicious_Login,,True,,Per ago step.,,Cleaned and Validated
alert146016,txn10046016,Suspicious_Login,,True,,To loss painting PM my lay spring gun.,,Cleaned and Validated
alert113604,txn10013604,Unusual_Amount,2025-11-04 09:38:30,True,2025-11-04 09:38:30,Pm trouble what less whether.,0.0,Cleaned and Validated
alert191354,txn10091354,Unusual_Time,,True,,Enjoy standard go fish name trip hold even.,,Cleaned and Validated
alert110985,txn10010985,Unusual_Time,,True,,Response card realize with rest.,,Cleaned and Validated
alert143325,txn10043325,Unusual_Time,,True,,Indicate enjoy house administration.,,Cleaned and Validated
alert118554,txn10018554,Unusual_Amount,,True,,Move material once method race away value.,,Cleaned and Validated
alert171628,txn10071628,Unusual_Time,,True,,Feel experience live at.,,Cleaned and Validated
alert117776,txn10017776,Frequent_Failure,,True,,These cost number participant.,,Cleaned and Validated
alert195010,txn10095010,Suspicious_Login,,True,,Down detail enter no.,,Cleaned and Validated
alert150730,txn10050730,Suspicious_Login,,True,,If two no.,,Cleaned and Validated
alert138424,txn10038424,Frequent_Failure,,True,,Stay score million third.,,Cleaned and Validated
alert165467,txn10065467,Frequent_Failure,,True,,Turn grow worry low.,,Cleaned and Validated
alert103426,txn10003426,Unusual_Time,,False,,Place admit study price get at.,,Cleaned and Validated
alert159097,txn10059097,Unusual_Time,,True,,Present husband see manager little rest always.,,Cleaned and Validated
alert152363,txn10052363,Unusual_Time,,True,2025-11-04 06:42:12,At once trial air walk military.,,Cleaned and Validated
alert143348,txn10043348,Suspicious_Login,2025-11-04 11:22:24,True,2025-11-04 11:22:24,Whatever college low tonight maintain.,0.0,Cleaned and Validated
alert101616,txn10001616,Unusual_Amount,,True,,Wrong some partner central name business under.,,Cleaned and Validated
alert114676,txn10014676,Frequent_Failure,,True,,Statement our add always foreign direction.,,Cleaned and Validated
alert106126,txn10006126,Suspicious_Login,,True,,Entire ever election least since mean region.,,Cleaned and Validated
alert111907,txn10011907,Unusual_Time,,True,,Kid economic according hundred check.,,Cleaned and Validated
alert150390,txn10050390,Unusual_Time,,True,,Plant else doctor human office blood nation performance.,,Cleaned and Validated
alert158484,txn10058484,Frequent_Failure,2025-11-04 00:37:06,True,2025-11-04 00:37:06,Detail live interesting purpose maybe safe fill.,0.0,Cleaned and Validated
alert148986,txn10048986,Frequent_Failure,2025-11-04 11:13:30,True,2025-11-04 11:13:30,Worker red same according mention too.,0.0,Cleaned and Validated
alert120560,txn10020560,Unusual_Amount,2025-11-04 09:21:54,True,2025-11-04 09:21:54,Single between put but from daughter growth.,0.0,Cleaned and Validated
alert176155,txn10076155,Frequent_Failure,2025-11-04 16:44:18,True,2025-11-04 16:44:18,Third everybody well anything although.,0.0,Cleaned and Validated
alert171111,txn10071111,Unusual_Time,2025-11-04 17:53:36,True,2025-11-04 17:53:36,Than how property PM school a.,0.0,Cleaned and Validated
alert106246,txn10006246,Unusual_Time,,True,,Expect as certainly war step.,,Cleaned and Validated
alert192396,txn10092396,Unusual_Time,2025-11-04 09:36:54,False,,Guy research amount interview education grow.,,Cleaned and Validated
alert178563,txn10078563,Frequent_Failure,2025-11-04 19:37:48,True,2025-11-04 19:37:48,Hard amount bring wait.,0.0,Cleaned and Validated
alert112021,txn10012021,Frequent_Failure,,False,,Middle blood third international.,,Cleaned and Validated
alert133617,txn10033617,Frequent_Failure,2025-11-04 00:20:12,False,,Agent product pick gas else east.,,Cleaned and Validated
alert194392,txn10094392,Unusual_Time,,True,,Summer lay campaign staff bring also kitchen.,,Cleaned and Validated
alert179238,txn10079238,Unusual_Time,,True,,Investment continue while source on.,,Cleaned and Validated
alert104604,txn10004604,Unusual_Amount,,True,,Oil off issue hair apply strategy everyone.,,Cleaned and Validated
alert106159,txn10006159,Unusual_Time,,True,,Amount court she game else.,,Cleaned and Validated
alert112470,txn10012470,Suspicious_Login,,True,,Security drug box administration small.,,Cleaned and Validated
alert121389,txn10021389,Unusual_Amount,2025-11-04 02:20:42,True,2025-11-04 02:20:42,Lead forget bar parent.,0.0,Cleaned and Validated
alert129648,txn10029648,Unusual_Amount,2025-11-04 14:59:06,True,2025-11-04 14:59:06,Much special example present.,0.0,Cleaned and Validated
alert198989,txn10098989,Frequent_Failure,,False,,Value yeah fly course experience ago improve bring.,,Cleaned and Validated
alert183637,txn10083637,Unusual_Amount,,True,,Everything allow south.,,Cleaned and Validated
alert106398,txn10006398,Frequent_Failure,2025-11-04 05:34:12,True,2025-11-04 05:34:12,Wall moment whose start rule school team.,0.0,Cleaned and Validated
alert106777,txn10006777,Unusual_Amount,,True,,Such human agency term condition evidence election.,,Cleaned and Validated
alert171198,txn10071198,Suspicious_Login,2025-11-04 07:25:42,False,,Chair weight leave.,,Cleaned and Validated
alert193073,txn10093073,Unusual_Time,2025-11-04 09:13:18,True,2025-11-04 09:13:18,Although pull song think buy.,0.0,Cleaned and Validated
